Song,Album,Lyric,Previous Lyric,Next Lyric,Multiplicity,Lyric Entry,Song Entry,Color,Background Color,Lyric Color
Blank Space (Taylor’s Version),1989 (Taylor’s Version),"But I've got a blank space, baby",They'll tell you I'm insane (Insane),And I'll write your name,1,andillwriteyourname,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),"Don't say I didn't, say I didn't warn ya",Boys only want love if it's torture,Boys only want love if it's torture,1,boysonlywantloveifitstorture,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),Boys only want love if it's torture,"Don't say I didn't, say I didn't warn ya","Don't say I didn't, say I didn't warn ya",1,dontsayididntsayididntwarnya,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),Or it's gonna go down in flames?,So it's gonna be forever,"You can tell me when it's over (Over), mm",1,youcantellmewhenitsoverovermm,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),"You can tell me when it's over (Over), mm",Or it's gonna go down in flames?,If the high was worth the pain,1,ifthehighwasworththepain,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),If the high was worth the pain,"You can tell me when it's over (Over), mm",Got a long list of ex-lovers,1,gotalonglistofexlovers,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),Got a long list of ex-lovers,If the high was worth the pain,They'll tell you I'm insane (I'm insane),1,theylltellyouiminsaneiminsane,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),They'll tell you I'm insane (I'm insane),Got a long list of ex-lovers,'Cause you know I love the players,1,causeyouknowilovetheplayers,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),'Cause you know I love the players,They'll tell you I'm insane (I'm insane),And you love the game (Love the game),1,andyoulovethegamelovethegame,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),And you love the game (Love the game),'Cause you know I love the players,'Cause we're young and we're reckless (Yeah),1,causewereyoungandwererecklessyeah,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),'Cause we're young and we're reckless (Yeah),And you love the game (Love the game),We'll take this way too far (Ooh),1,welltakethiswaytoofarooh,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),We'll take this way too far (Ooh),'Cause we're young and we're reckless (Yeah),"It'll leave you breathless, mm",1,itllleaveyoubreathlessmm,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),"It'll leave you breathless, mm",We'll take this way too far (Ooh),Or with a nasty scar (Or leave a nasty scar),1,orwithanastyscarorleaveanastyscar,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),Or with a nasty scar (Or leave a nasty scar),"It'll leave you breathless, mm",Got a long list of ex-lovers,1,gotalonglistofexlovers,blankspace,#b5e5f8,#b5e5f8,#789ac0
Blank Space (Taylor’s Version),1989 (Taylor’s Version),Got a long list of ex-lovers,Or with a nasty scar (Or leave a nasty scar),They'll tell you I'm insane,1,theylltellyouiminsane,blankspace,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),When the flowers that we'd grown together died of thirst,"The drought was the very worst, ah-ah, ah-ah","It was months and months of back and forth, ah-ah, ah-ah",1,itwasmonthsandmonthsofbackandforthahahahah,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),"It was months and months of back and forth, ah-ah, ah-ah",When the flowers that we'd grown together died of thirst,You're still all over me like a wine-stained dress I can't wear anymore,1,yourestillallovermelikeawinestaineddressicantwearanymore,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),"When I was drownin', that's when I could finally breathe",The rain came pouring down,"And by mornin', gone was any trace of you",1,andbymorningonewasanytraceofyou,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),"And by mornin', gone was any trace of you","When I was drownin', that's when I could finally breathe",I think I am finally clean,4,ithinkiamfinallyclean,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),When the butterflies turnеd to dust that covered my whole room,"There was nothin' left to do, ah-ah, ah-ah","So I punchеd a hole in the roof, ah-ah, ah-ah",1,soipunchеdaholeintheroofahahahah,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),"So I punchеd a hole in the roof, ah-ah, ah-ah",When the butterflies turnеd to dust that covered my whole room,Let the flood carry away all my pictures of you,1,letthefloodcarryawayallmypicturesofyou,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),"When I was drownin', that's when I could finally breathe",The rain came pourin' down,"And by mornin', gone was any trace of you",3,andbymorningonewasanytraceofyou,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),Ah-ah-ah-ah-ah,I think I am finally clean,Said I think I am finally clean,1,saidithinkiamfinallyclean,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),Said I think I am finally clean,Ah-ah-ah-ah-ah,Ah-ah-ah,1,ahahah,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),"Just because you're clean, don't mean you don't miss it","Ten months sober, I must admit","Ten months older, I won't give in",1,tenmonthsolderiwontgivein,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),"Ten months older, I won't give in","Just because you're clean, don't mean you don't miss it","Now that I'm clean, I'm never gonna risk it",1,nowthatimcleanimnevergonnariskit,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),I think I am finally clean,"And by mornin', gone was any trace of you",The rain came pourin' down,1,theraincamepourindown,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),The rain came pourin' down,I think I am finally clean,"When I was drownin', that's when I could finally breathe",1,wheniwasdrowninthatswhenicouldfinallybreathe,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),Think I'm finally clean,Finally clean,Ah-ah-ah-ah,1,ahahahah,clean,#b5e5f8,#b5e5f8,#789ac0
Clean (Taylor’s Version),1989 (Taylor’s Version),Ah-ah-ah-ah,Think I'm finally clean,Think I'm finally clean,1,thinkimfinallyclean,clean,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Oh, oh, oh","Oh, oh, oh","Oh, oh",1,ohoh,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Oh, oh","Oh, oh, oh","Oh, oh",1,ohoh,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"She'll open up the door and say, ""Are you insane-ane?""","Stand there like a ghost, shakin' from the rain, rain","Say, ""It's been a long six months""",1,sayitsbeenalongsixmonths,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Say, ""It's been a long six months""","She'll open up the door and say, ""Are you insane-ane?""","And you were too afraid to tell her what you want, want",1,andyouweretooafraidtotellherwhatyouwantwant,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),That's how you get the girl,And that's how it works,And then you say,1,andthenyousay,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),I would wait forever and ever,I want you for worse or for better,"Broke your heart, I'll put it back together",1,brokeyourheartillputitbacktogether,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Broke your heart, I'll put it back together",I would wait forever and ever,I would wait forever and ever,1,iwouldwaitforeverandever,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),I would wait forever and ever,"Broke your heart, I'll put it back together",And that's how it works,1,andthatshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works,I would wait forever and ever,"That's how you get the girl, girl, oh",1,thatshowyougetthegirlgirloh,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"That's how you get the girl, girl, oh",And that's how it works,And that's how it works,2,andthatshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works,"That's how you get the girl, girl, oh","That's how you get the girl, girl",1,thatshowyougetthegirlgirl,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Of pictures in frames, of kisses on cheeks, cheeks","Remind her how it used to be, be, yeah, yеah","Tеll her how you must have lost your mind, ooh",1,tеllherhowyoumusthavelostyourmindooh,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Tеll her how you must have lost your mind, ooh","Of pictures in frames, of kisses on cheeks, cheeks","When you left her all alone and never told her why, why",1,whenyouleftherallaloneandnevertoldherwhywhy,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),That's how you lost the girl,And that's how it works,And now you say,1,andnowyousay,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),I would wait forever and ever (Ever and ever),I want you for worse or for better,"Broke your heart, I'll put it back together (Put it back together)",1,brokeyourheartillputitbacktogetherputitbacktogether,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Broke your heart, I'll put it back together (Put it back together)",I would wait forever and ever (Ever and ever),I would wait forever and ever (Ever and ever),1,iwouldwaitforeverandevereverandever,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),I would wait forever and ever (Ever and ever),"Broke your heart, I'll put it back together (Put it back together)",And that's how it works,1,andthatshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works,I would wait forever and ever (Ever and ever),"That's how you get the girl, girl, oh",1,thatshowyougetthegirlgirloh,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works,"That's how you get the girl, girl, oh","That's how you get the girl, girl, yeah, yeah",1,thatshowyougetthegirlgirlyeahyeah,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),Pictures in frames of kisses on cheeks,Remind me how it used to be,"And say you want me, yeah, yeah, 'cause",1,andsayyouwantmeyeahyeahcause,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"And say you want me, yeah, yeah, 'cause",Pictures in frames of kisses on cheeks,And then you say,1,andthenyousay,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),I would wait forever and ever (Ever and ever),I want you for worse or for better (Worse or for better),"Broke your heart, I'll put it back together",1,brokeyourheartillputitbacktogether,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"Broke your heart, I'll put it back together",I would wait forever and ever (Ever and ever),I want you forever and ever (I want you forever and ever),1,iwantyouforeverandeveriwantyouforeverandever,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),I want you forever and ever (I want you forever and ever),"Broke your heart, I'll put it back together",And that's how it works,1,andthatshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works,I want you forever and ever (I want you forever and ever),"That's how you get the girl, girl ('Cause it's how it works)",1,thatshowyougetthegirlgirlcauseitshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"That's how you get the girl, girl ('Cause it's how it works)",And that's how it works,And that's how it works,1,andthatshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works,"That's how you get the girl, girl ('Cause it's how it works)","That's how you get the girl, girl (Get the girl, that's how it works)",1,thatshowyougetthegirlgirlgetthegirlthatshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"That's how you get the girl, girl (Get the girl, that's how it works)",And that's how it works,And that's how it works (Oh),1,andthatshowitworksoh,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works (Oh),"That's how you get the girl, girl (Get the girl, that's how it works)","That's how you get the girl, girl (Oh)",1,thatshowyougetthegirlgirloh,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),"That's how you get the girl, girl (Oh)",And that's how it works (Oh),And that's how it works,1,andthatshowitworks,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
How You Get The Girl (Taylor’s Version),1989 (Taylor’s Version),And that's how it works,"That's how you get the girl, girl (Oh)","That's how you get the girl, girl",1,thatshowyougetthegirlgirl,howyougetthegirl,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),"I-I-I-I, I-I-I-I","I-I-I-I, I-I-I-I","I-I-I-I, I-I-I-I, I-I (I, I)",1,iiiiiiiiiiii,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),It's a scene and we're out here in plain sight,You stand with your hand on my waistline,I can hear them whisper as we pass by,1,icanhearthemwhisperaswepassby,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),I can hear them whisper as we pass by,It's a scene and we're out here in plain sight,"It's a bad sign, bad sign",1,itsabadsignbadsign,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),"It's a bad sign, bad sign",I can hear them whisper as we pass by,Somethin' happens when everybody finds out,1,somethinhappenswheneverybodyfindsout,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),Somethin' happens when everybody finds out,"It's a bad sign, bad sign","See the vultures circlin', dark clouds",1,seethevulturescirclindarkclouds,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),"See the vultures circlin', dark clouds",Somethin' happens when everybody finds out,"Love's a fragile little flame, it could burn out",1,lovesafragilelittleflameitcouldburnout,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),"Love's a fragile little flame, it could burn out","See the vultures circlin', dark clouds",It could burn out,1,itcouldburnout,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),And they'll be chasing their tails tryin' to track us down,"Baby, I know places we won't be found","'Cause I, I know places we can hide",1,causeiiknowplaceswecanhide,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),"'Cause I, I know places we can hide",And they'll be chasing their tails tryin' to track us down,"I know places, I know places",1,iknowplacesiknowplaces,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
I Know Places (Taylor’s Version),1989 (Taylor’s Version),"Let them say what they want, we won't hear it",Lights flash and we'll run for the fences,Loose lips sink ships all the damn time,1,looselipssinkshipsallthedamntime,iknowplaces,#b5e5f8,#b5e5f8,#789ac0
